"ISCO08","TIME","GEO","UNIT","Value","Flag and Footnotes"
"Nursing professionals and midwives ","2000","Hungary","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Netherlands","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Austria","Full time equivalent per hundred thousand inhabitants","552.81",""
"Nursing professionals and midwives ","2000","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Romania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Slovakia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Iceland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Liechtenstein","Full time equivalent per hundred thousand inhabitants","86.91",""
"Nursing professionals and midwives ","2000","Norway","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Switzerland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Serbia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2000","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Belgium","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Czechia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Denmark","Full time equivalent per hundred thousand inhabitants","572.46",""
"Nursing professionals and midwives ","2001","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","392.23",""
"Nursing professionals and midwives ","2001","Estonia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Ireland","Full time equivalent per hundred thousand inhabitants","423.72",""
"Nursing professionals and midwives ","2001","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","France","Full time equivalent per hundred thousand inhabitants","489.02",""
"Nursing professionals and midwives ","2001","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Cyprus","Full time equivalent per hundred thousand inhabitants","297.06",""
"Nursing professionals and midwives ","2001","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Lithuania","Full time equivalent per hundred thousand inhabitants","511.25",""
"Nursing professionals and midwives ","2001","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Hungary","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Netherlands","Full time equivalent per hundred thousand inhabitants","356.18",""
"Nursing professionals and midwives ","2001","Austria","Full time equivalent per hundred thousand inhabitants","548.99",""
"Nursing professionals and midwives ","2001","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Romania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Slovakia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Iceland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Liechtenstein","Full time equivalent per hundred thousand inhabitants","90.47",""
"Nursing professionals and midwives ","2001","Norway","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Switzerland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Serbia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2001","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Belgium","Full time equivalent per hundred thousand inhabitants","475.83",""
"Nursing professionals and midwives ","2002","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Czechia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Denmark","Full time equivalent per hundred thousand inhabitants","573.95",""
"Nursing professionals and midwives ","2002","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","381.87",""
"Nursing professionals and midwives ","2002","Estonia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Ireland","Full time equivalent per hundred thousand inhabitants","452.55",""
"Nursing professionals and midwives ","2002","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","France","Full time equivalent per hundred thousand inhabitants","501.34",""
"Nursing professionals and midwives ","2002","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Cyprus","Full time equivalent per hundred thousand inhabitants","297.46",""
"Nursing professionals and midwives ","2002","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Lithuania","Full time equivalent per hundred thousand inhabitants","491.05",""
"Nursing professionals and midwives ","2002","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Hungary","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Netherlands","Full time equivalent per hundred thousand inhabitants","291.17",""
"Nursing professionals and midwives ","2002","Austria","Full time equivalent per hundred thousand inhabitants","550.78",""
"Nursing professionals and midwives ","2002","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Romania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Slovakia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Iceland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Liechtenstein","Full time equivalent per hundred thousand inhabitants","120.64",""
"Nursing professionals and midwives ","2002","Norway","Full time equivalent per hundred thousand inhabitants","675.03",""
"Nursing professionals and midwives ","2002","Switzerland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Serbia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2002","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Belgium","Full time equivalent per hundred thousand inhabitants","496.71",""
"Nursing professionals and midwives ","2003","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Czechia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Denmark","Full time equivalent per hundred thousand inhabitants","573.06",""
"Nursing professionals and midwives ","2003","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","382.87",""
"Nursing professionals and midwives ","2003","Estonia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Ireland","Full time equivalent per hundred thousand inhabitants","447.54",""
"Nursing professionals and midwives ","2003","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","France","Full time equivalent per hundred thousand inhabitants","504.68",""
"Nursing professionals and midwives ","2003","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Cyprus","Full time equivalent per hundred thousand inhabitants","299.69",""
"Nursing professionals and midwives ","2003","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Lithuania","Full time equivalent per hundred thousand inhabitants","480.95",""
"Nursing professionals and midwives ","2003","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Hungary","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Netherlands","Full time equivalent per hundred thousand inhabitants","321.02",""
"Nursing professionals and midwives ","2003","Austria","Full time equivalent per hundred thousand inhabitants","554.24",""
"Nursing professionals and midwives ","2003","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Romania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Slovakia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Iceland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Liechtenstein","Full time equivalent per hundred thousand inhabitants","124.51",""
"Nursing professionals and midwives ","2003","Norway","Full time equivalent per hundred thousand inhabitants","703.26",""
"Nursing professionals and midwives ","2003","Switzerland","Full time equivalent per hundred thousand inhabitants","552.90",""
"Nursing professionals and midwives ","2003","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2003","Serbia","Full time equivalent per hundred thousand inhabitants","71.56",""
"Nursing professionals and midwives ","2003","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Belgium","Full time equivalent per hundred thousand inhabitants","504.76",""
"Nursing professionals and midwives ","2004","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Czechia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Denmark","Full time equivalent per hundred thousand inhabitants","587.56",""
"Nursing professionals and midwives ","2004","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","378.11",""
"Nursing professionals and midwives ","2004","Estonia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Ireland","Full time equivalent per hundred thousand inhabitants","449.60",""
"Nursing professionals and midwives ","2004","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","France","Full time equivalent per hundred thousand inhabitants","515.82",""
"Nursing professionals and midwives ","2004","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Cyprus","Full time equivalent per hundred thousand inhabitants","315.64",""
"Nursing professionals and midwives ","2004","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Lithuania","Full time equivalent per hundred thousand inhabitants","482.30",""
"Nursing professionals and midwives ","2004","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Hungary","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Netherlands","Full time equivalent per hundred thousand inhabitants","318.48",""
"Nursing professionals and midwives ","2004","Austria","Full time equivalent per hundred thousand inhabitants","540.69",""
"Nursing professionals and midwives ","2004","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Romania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Slovakia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Iceland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Liechtenstein","Full time equivalent per hundred thousand inhabitants","121.69",""
"Nursing professionals and midwives ","2004","Norway","Full time equivalent per hundred thousand inhabitants","718.85",""
"Nursing professionals and midwives ","2004","Switzerland","Full time equivalent per hundred thousand inhabitants","547.64",""
"Nursing professionals and midwives ","2004","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2004","Serbia","Full time equivalent per hundred thousand inhabitants","74.26",""
"Nursing professionals and midwives ","2004","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Belgium","Full time equivalent per hundred thousand inhabitants","504.06",""
"Nursing professionals and midwives ","2005","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Czechia","Full time equivalent per hundred thousand inhabitants","525.83",""
"Nursing professionals and midwives ","2005","Denmark","Full time equivalent per hundred thousand inhabitants","592.94",""
"Nursing professionals and midwives ","2005","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","374.68",""
"Nursing professionals and midwives ","2005","Estonia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Ireland","Full time equivalent per hundred thousand inhabitants","461.16",""
"Nursing professionals and midwives ","2005","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","France","Full time equivalent per hundred thousand inhabitants","517.92",""
"Nursing professionals and midwives ","2005","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Cyprus","Full time equivalent per hundred thousand inhabitants","350.62",""
"Nursing professionals and midwives ","2005","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Lithuania","Full time equivalent per hundred thousand inhabitants","487.45",""
"Nursing professionals and midwives ","2005","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Hungary","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Netherlands","Full time equivalent per hundred thousand inhabitants","290.90",""
"Nursing professionals and midwives ","2005","Austria","Full time equivalent per hundred thousand inhabitants","548.59",""
"Nursing professionals and midwives ","2005","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Romania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Slovakia","Full time equivalent per hundred thousand inhabitants","412.77",""
"Nursing professionals and midwives ","2005","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Iceland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Liechtenstein","Full time equivalent per hundred thousand inhabitants","125.57",""
"Nursing professionals and midwives ","2005","Norway","Full time equivalent per hundred thousand inhabitants","725.31",""
"Nursing professionals and midwives ","2005","Switzerland","Full time equivalent per hundred thousand inhabitants","548.53",""
"Nursing professionals and midwives ","2005","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2005","Serbia","Full time equivalent per hundred thousand inhabitants","65.02",""
"Nursing professionals and midwives ","2005","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Belgium","Full time equivalent per hundred thousand inhabitants","511.67",""
"Nursing professionals and midwives ","2006","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Czechia","Full time equivalent per hundred thousand inhabitants","522.13",""
"Nursing professionals and midwives ","2006","Denmark","Full time equivalent per hundred thousand inhabitants","600.21",""
"Nursing professionals and midwives ","2006","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","371.47",""
"Nursing professionals and midwives ","2006","Estonia","Full time equivalent per hundred thousand inhabitants","446.76",""
"Nursing professionals and midwives ","2006","Ireland","Full time equivalent per hundred thousand inhabitants","470.36",""
"Nursing professionals and midwives ","2006","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","France","Full time equivalent per hundred thousand inhabitants","526.49",""
"Nursing professionals and midwives ","2006","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Cyprus","Full time equivalent per hundred thousand inhabitants","373.18",""
"Nursing professionals and midwives ","2006","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Lithuania","Full time equivalent per hundred thousand inhabitants","489.94",""
"Nursing professionals and midwives ","2006","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Hungary","Full time equivalent per hundred thousand inhabitants","292.29",""
"Nursing professionals and midwives ","2006","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Netherlands","Full time equivalent per hundred thousand inhabitants","320.55",""
"Nursing professionals and midwives ","2006","Austria","Full time equivalent per hundred thousand inhabitants","555.58",""
"Nursing professionals and midwives ","2006","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Romania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Slovakia","Full time equivalent per hundred thousand inhabitants","399.89",""
"Nursing professionals and midwives ","2006","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Iceland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Liechtenstein","Full time equivalent per hundred thousand inhabitants","125.98",""
"Nursing professionals and midwives ","2006","Norway","Full time equivalent per hundred thousand inhabitants","733.39",""
"Nursing professionals and midwives ","2006","Switzerland","Full time equivalent per hundred thousand inhabitants","540.26",""
"Nursing professionals and midwives ","2006","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2006","Serbia","Full time equivalent per hundred thousand inhabitants","64.22",""
"Nursing professionals and midwives ","2006","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Belgium","Full time equivalent per hundred thousand inhabitants","522.40",""
"Nursing professionals and midwives ","2007","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Czechia","Full time equivalent per hundred thousand inhabitants","518.48",""
"Nursing professionals and midwives ","2007","Denmark","Full time equivalent per hundred thousand inhabitants","597.30",""
"Nursing professionals and midwives ","2007","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","371.96",""
"Nursing professionals and midwives ","2007","Estonia","Full time equivalent per hundred thousand inhabitants","456.12",""
"Nursing professionals and midwives ","2007","Ireland","Full time equivalent per hundred thousand inhabitants","476.37",""
"Nursing professionals and midwives ","2007","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","France","Full time equivalent per hundred thousand inhabitants","528.85",""
"Nursing professionals and midwives ","2007","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Cyprus","Full time equivalent per hundred thousand inhabitants","393.25",""
"Nursing professionals and midwives ","2007","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Lithuania","Full time equivalent per hundred thousand inhabitants","496.18",""
"Nursing professionals and midwives ","2007","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Hungary","Full time equivalent per hundred thousand inhabitants","237.53",""
"Nursing professionals and midwives ","2007","Malta","Full time equivalent per hundred thousand inhabitants","508.74",""
"Nursing professionals and midwives ","2007","Netherlands","Full time equivalent per hundred thousand inhabitants","330.53",""
"Nursing professionals and midwives ","2007","Austria","Full time equivalent per hundred thousand inhabitants","563.45",""
"Nursing professionals and midwives ","2007","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Romania","Full time equivalent per hundred thousand inhabitants","4.29",""
"Nursing professionals and midwives ","2007","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Slovakia","Full time equivalent per hundred thousand inhabitants","406.00",""
"Nursing professionals and midwives ","2007","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Iceland","Full time equivalent per hundred thousand inhabitants","418.48",""
"Nursing professionals and midwives ","2007","Liechtenstein","Full time equivalent per hundred thousand inhabitants","120.02",""
"Nursing professionals and midwives ","2007","Norway","Full time equivalent per hundred thousand inhabitants","720.11",""
"Nursing professionals and midwives ","2007","Switzerland","Full time equivalent per hundred thousand inhabitants","543.42",""
"Nursing professionals and midwives ","2007","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2007","Serbia","Full time equivalent per hundred thousand inhabitants","66.56",""
"Nursing professionals and midwives ","2007","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Belgium","Full time equivalent per hundred thousand inhabitants","523.71",""
"Nursing professionals and midwives ","2008","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Czechia","Full time equivalent per hundred thousand inhabitants","508.16",""
"Nursing professionals and midwives ","2008","Denmark","Full time equivalent per hundred thousand inhabitants","568.81",""
"Nursing professionals and midwives ","2008","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","375.11",""
"Nursing professionals and midwives ","2008","Estonia","Full time equivalent per hundred thousand inhabitants","452.16",""
"Nursing professionals and midwives ","2008","Ireland","Full time equivalent per hundred thousand inhabitants","468.36",""
"Nursing professionals and midwives ","2008","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","France","Full time equivalent per hundred thousand inhabitants","530.51",""
"Nursing professionals and midwives ","2008","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Cyprus","Full time equivalent per hundred thousand inhabitants","395.17",""
"Nursing professionals and midwives ","2008","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Lithuania","Full time equivalent per hundred thousand inhabitants","508.02",""
"Nursing professionals and midwives ","2008","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Hungary","Full time equivalent per hundred thousand inhabitants","251.06",""
"Nursing professionals and midwives ","2008","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Netherlands","Full time equivalent per hundred thousand inhabitants","334.19",""
"Nursing professionals and midwives ","2008","Austria","Full time equivalent per hundred thousand inhabitants","568.95",""
"Nursing professionals and midwives ","2008","Poland","Full time equivalent per hundred thousand inhabitants",":",""
