"ISCO08","TIME","GEO","UNIT","Value","Flag and Footnotes"
"Nurses","2002","Slovakia","Per hundred thousand inhabitants","51.77",""
"Nurses","2002","Finland","Per hundred thousand inhabitants","59.30",""
"Nurses","2002","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2002","United Kingdom","Per hundred thousand inhabitants","24.51","e"
"Nurses","2002","Iceland","Per hundred thousand inhabitants","53.21",""
"Nurses","2002","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2002","Norway","Per hundred thousand inhabitants","75.85",""
"Nurses","2002","Switzerland","Per hundred thousand inhabitants","59.85",""
"Nurses","2002","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants",":",""
"Nurses","2002","Albania","Per hundred thousand inhabitants","7.92",""
"Nurses","2002","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2002","Turkey","Per hundred thousand inhabitants","3.71",""
"Nurses","2003","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2003","Belgium","Per hundred thousand inhabitants","42.00",""
"Nurses","2003","Bulgaria","Per hundred thousand inhabitants","5.23",""
"Nurses","2003","Czechia","Per hundred thousand inhabitants","46.40",""
"Nurses","2003","Denmark","Per hundred thousand inhabitants","80.27",""
"Nurses","2003","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","40.02",""
"Nurses","2003","Estonia","Per hundred thousand inhabitants","32.21",""
"Nurses","2003","Ireland","Per hundred thousand inhabitants","30.28",""
"Nurses","2003","Greece","Per hundred thousand inhabitants",":",""
"Nurses","2003","Spain","Per hundred thousand inhabitants","20.78",""
"Nurses","2003","France","Per hundred thousand inhabitants","27.78",""
"Nurses","2003","Croatia","Per hundred thousand inhabitants",":",""
"Nurses","2003","Italy","Per hundred thousand inhabitants","12.18",""
"Nurses","2003","Cyprus","Per hundred thousand inhabitants",":",""
"Nurses","2003","Latvia","Per hundred thousand inhabitants","14.36",""
"Nurses","2003","Lithuania","Per hundred thousand inhabitants","18.67",""
"Nurses","2003","Luxembourg","Per hundred thousand inhabitants","28.12",""
"Nurses","2003","Hungary","Per hundred thousand inhabitants","41.81",""
"Nurses","2003","Malta","Per hundred thousand inhabitants","16.81",""
"Nurses","2003","Netherlands","Per hundred thousand inhabitants","38.46",""
"Nurses","2003","Austria","Per hundred thousand inhabitants",":",""
"Nurses","2003","Poland","Per hundred thousand inhabitants","2.47",""
"Nurses","2003","Portugal","Per hundred thousand inhabitants","17.57",""
"Nurses","2003","Romania","Per hundred thousand inhabitants","55.57",""
"Nurses","2003","Slovenia","Per hundred thousand inhabitants","71.80",""
"Nurses","2003","Slovakia","Per hundred thousand inhabitants","41.23",""
"Nurses","2003","Finland","Per hundred thousand inhabitants","51.43",""
"Nurses","2003","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2003","United Kingdom","Per hundred thousand inhabitants","30.38","e"
"Nurses","2003","Iceland","Per hundred thousand inhabitants","57.34",""
"Nurses","2003","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2003","Norway","Per hundred thousand inhabitants","75.91",""
"Nurses","2003","Switzerland","Per hundred thousand inhabitants","67.83",""
"Nurses","2003","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants","2.27",""
"Nurses","2003","Albania","Per hundred thousand inhabitants","9.19",""
"Nurses","2003","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2003","Turkey","Per hundred thousand inhabitants","4.27",""
"Nurses","2004","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2004","Belgium","Per hundred thousand inhabitants","38.22",""
"Nurses","2004","Bulgaria","Per hundred thousand inhabitants","4.59",""
"Nurses","2004","Czechia","Per hundred thousand inhabitants","50.47",""
"Nurses","2004","Denmark","Per hundred thousand inhabitants","84.93",""
"Nurses","2004","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","43.31",""
"Nurses","2004","Estonia","Per hundred thousand inhabitants","28.90",""
"Nurses","2004","Ireland","Per hundred thousand inhabitants","44.15",""
"Nurses","2004","Greece","Per hundred thousand inhabitants",":",""
"Nurses","2004","Spain","Per hundred thousand inhabitants","19.96",""
"Nurses","2004","France","Per hundred thousand inhabitants","31.30",""
"Nurses","2004","Croatia","Per hundred thousand inhabitants",":",""
"Nurses","2004","Italy","Per hundred thousand inhabitants","15.24",""
"Nurses","2004","Cyprus","Per hundred thousand inhabitants",":",""
"Nurses","2004","Latvia","Per hundred thousand inhabitants","16.34",""
"Nurses","2004","Lithuania","Per hundred thousand inhabitants","14.52",""
"Nurses","2004","Luxembourg","Per hundred thousand inhabitants","21.17",""
"Nurses","2004","Hungary","Per hundred thousand inhabitants","43.92",""
"Nurses","2004","Malta","Per hundred thousand inhabitants","25.67",""
"Nurses","2004","Netherlands","Per hundred thousand inhabitants","35.75",""
"Nurses","2004","Austria","Per hundred thousand inhabitants",":",""
"Nurses","2004","Poland","Per hundred thousand inhabitants","4.31",""
"Nurses","2004","Portugal","Per hundred thousand inhabitants","21.01",""
"Nurses","2004","Romania","Per hundred thousand inhabitants","57.93",""
"Nurses","2004","Slovenia","Per hundred thousand inhabitants","76.86",""
"Nurses","2004","Slovakia","Per hundred thousand inhabitants","61.03",""
"Nurses","2004","Finland","Per hundred thousand inhabitants","47.84",""
"Nurses","2004","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2004","United Kingdom","Per hundred thousand inhabitants","32.51","e"
"Nurses","2004","Iceland","Per hundred thousand inhabitants","81.83",""
"Nurses","2004","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2004","Norway","Per hundred thousand inhabitants","75.18",""
"Nurses","2004","Switzerland","Per hundred thousand inhabitants","63.16",""
"Nurses","2004","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants","2.12",""
"Nurses","2004","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2004","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2004","Turkey","Per hundred thousand inhabitants","5.88",""
"Nurses","2005","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2005","Belgium","Per hundred thousand inhabitants","39.58",""
"Nurses","2005","Bulgaria","Per hundred thousand inhabitants","3.81",""
"Nurses","2005","Czechia","Per hundred thousand inhabitants","47.31",""
"Nurses","2005","Denmark","Per hundred thousand inhabitants","81.06",""
"Nurses","2005","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","44.37",""
"Nurses","2005","Estonia","Per hundred thousand inhabitants","35.88",""
"Nurses","2005","Ireland","Per hundred thousand inhabitants","34.26",""
"Nurses","2005","Greece","Per hundred thousand inhabitants",":",""
"Nurses","2005","Spain","Per hundred thousand inhabitants","20.04",""
"Nurses","2005","France","Per hundred thousand inhabitants","33.30",""
"Nurses","2005","Croatia","Per hundred thousand inhabitants",":",""
"Nurses","2005","Italy","Per hundred thousand inhabitants","15.44",""
"Nurses","2005","Cyprus","Per hundred thousand inhabitants",":",""
"Nurses","2005","Latvia","Per hundred thousand inhabitants","17.26",""
"Nurses","2005","Lithuania","Per hundred thousand inhabitants","20.47",""
"Nurses","2005","Luxembourg","Per hundred thousand inhabitants","19.35",""
"Nurses","2005","Hungary","Per hundred thousand inhabitants","41.77",""
"Nurses","2005","Malta","Per hundred thousand inhabitants","12.13",""
"Nurses","2005","Netherlands","Per hundred thousand inhabitants","33.13",""
"Nurses","2005","Austria","Per hundred thousand inhabitants",":",""
"Nurses","2005","Poland","Per hundred thousand inhabitants","7.07",""
"Nurses","2005","Portugal","Per hundred thousand inhabitants","28.00",""
"Nurses","2005","Romania","Per hundred thousand inhabitants","50.58",""
"Nurses","2005","Slovenia","Per hundred thousand inhabitants","73.98",""
"Nurses","2005","Slovakia","Per hundred thousand inhabitants","32.13","b"
"Nurses","2005","Finland","Per hundred thousand inhabitants","44.78",""
"Nurses","2005","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2005","United Kingdom","Per hundred thousand inhabitants","30.06","e"
"Nurses","2005","Iceland","Per hundred thousand inhabitants","67.40",""
"Nurses","2005","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2005","Norway","Per hundred thousand inhabitants","78.99",""
"Nurses","2005","Switzerland","Per hundred thousand inhabitants","61.05",""
"Nurses","2005","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants","3.19",""
"Nurses","2005","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2005","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2005","Turkey","Per hundred thousand inhabitants","7.47",""
"Nurses","2006","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2006","Belgium","Per hundred thousand inhabitants","31.51",""
"Nurses","2006","Bulgaria","Per hundred thousand inhabitants","3.61",""
"Nurses","2006","Czechia","Per hundred thousand inhabitants","48.97",""
"Nurses","2006","Denmark","Per hundred thousand inhabitants","83.77",""
"Nurses","2006","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","46.32",""
"Nurses","2006","Estonia","Per hundred thousand inhabitants","34.98",""
"Nurses","2006","Ireland","Per hundred thousand inhabitants","35.40",""
"Nurses","2006","Greece","Per hundred thousand inhabitants",":",""
"Nurses","2006","Spain","Per hundred thousand inhabitants","19.87",""
"Nurses","2006","France","Per hundred thousand inhabitants","33.08",""
"Nurses","2006","Croatia","Per hundred thousand inhabitants",":",""
"Nurses","2006","Italy","Per hundred thousand inhabitants","15.93",""
"Nurses","2006","Cyprus","Per hundred thousand inhabitants",":",""
"Nurses","2006","Latvia","Per hundred thousand inhabitants","18.75",""
"Nurses","2006","Lithuania","Per hundred thousand inhabitants","19.50",""
"Nurses","2006","Luxembourg","Per hundred thousand inhabitants","18.83",""
"Nurses","2006","Hungary","Per hundred thousand inhabitants","40.02",""
"Nurses","2006","Malta","Per hundred thousand inhabitants","8.37",""
"Nurses","2006","Netherlands","Per hundred thousand inhabitants","34.03",""
"Nurses","2006","Austria","Per hundred thousand inhabitants","57.54",""
"Nurses","2006","Poland","Per hundred thousand inhabitants","18.19",""
"Nurses","2006","Portugal","Per hundred thousand inhabitants","32.66",""
"Nurses","2006","Romania","Per hundred thousand inhabitants","48.18",""
"Nurses","2006","Slovenia","Per hundred thousand inhabitants","85.86",""
"Nurses","2006","Slovakia","Per hundred thousand inhabitants","69.22",""
"Nurses","2006","Finland","Per hundred thousand inhabitants","46.58",""
"Nurses","2006","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2006","United Kingdom","Per hundred thousand inhabitants","30.56","e"
"Nurses","2006","Iceland","Per hundred thousand inhabitants","90.85",""
"Nurses","2006","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2006","Norway","Per hundred thousand inhabitants","77.09",""
"Nurses","2006","Switzerland","Per hundred thousand inhabitants","60.78",""
"Nurses","2006","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants","7.25",""
"Nurses","2006","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2006","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2006","Turkey","Per hundred thousand inhabitants","8.03",""
"Nurses","2007","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2007","Belgium","Per hundred thousand inhabitants","33.56",""
"Nurses","2007","Bulgaria","Per hundred thousand inhabitants","1.08","b"
"Nurses","2007","Czechia","Per hundred thousand inhabitants","35.25","b"
"Nurses","2007","Denmark","Per hundred thousand inhabitants","84.72",""
"Nurses","2007","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","45.58",""
"Nurses","2007","Estonia","Per hundred thousand inhabitants","44.05",""
"Nurses","2007","Ireland","Per hundred thousand inhabitants","32.36",""
"Nurses","2007","Greece","Per hundred thousand inhabitants","19.72",""
"Nurses","2007","Spain","Per hundred thousand inhabitants","19.49",""
"Nurses","2007","France","Per hundred thousand inhabitants","33.92",""
"Nurses","2007","Croatia","Per hundred thousand inhabitants",":",""
"Nurses","2007","Italy","Per hundred thousand inhabitants","17.67",""
"Nurses","2007","Cyprus","Per hundred thousand inhabitants","23.09",""
"Nurses","2007","Latvia","Per hundred thousand inhabitants","24.34",""
"Nurses","2007","Lithuania","Per hundred thousand inhabitants","27.64",""
"Nurses","2007","Luxembourg","Per hundred thousand inhabitants","18.33",""
"Nurses","2007","Hungary","Per hundred thousand inhabitants","36.64",""
"Nurses","2007","Malta","Per hundred thousand inhabitants","7.82",""
"Nurses","2007","Netherlands","Per hundred thousand inhabitants","35.87",""
"Nurses","2007","Austria","Per hundred thousand inhabitants","59.01",""
"Nurses","2007","Poland","Per hundred thousand inhabitants","20.77",""
"Nurses","2007","Portugal","Per hundred thousand inhabitants","33.88",""
"Nurses","2007","Romania","Per hundred thousand inhabitants","44.73",""
"Nurses","2007","Slovenia","Per hundred thousand inhabitants","88.94",""
"Nurses","2007","Slovakia","Per hundred thousand inhabitants",":",""
"Nurses","2007","Finland","Per hundred thousand inhabitants","49.79",""
"Nurses","2007","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2007","United Kingdom","Per hundred thousand inhabitants","31.19","e"
"Nurses","2007","Iceland","Per hundred thousand inhabitants","71.89",""
"Nurses","2007","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2007","Norway","Per hundred thousand inhabitants","78.49",""
"Nurses","2007","Switzerland","Per hundred thousand inhabitants","65.69","b"
"Nurses","2007","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants","7.29",""
"Nurses","2007","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2007","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2007","Turkey","Per hundred thousand inhabitants","9.98",""
"Nurses","2008","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2008","Belgium","Per hundred thousand inhabitants","32.46",""
"Nurses","2008","Bulgaria","Per hundred thousand inhabitants","4.39",""
"Nurses","2008","Czechia","Per hundred thousand inhabitants","15.46",""
"Nurses","2008","Denmark","Per hundred thousand inhabitants","90.72",""
"Nurses","2008","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","43.69",""
"Nurses","2008","Estonia","Per hundred thousand inhabitants","24.76",""
"Nurses","2008","Ireland","Per hundred thousand inhabitants","35.52",""
"Nurses","2008","Greece","Per hundred thousand inhabitants","23.43",""
"Nurses","2008","Spain","Per hundred thousand inhabitants","19.73",""
"Nurses","2008","France","Per hundred thousand inhabitants","33.60",""
"Nurses","2008","Croatia","Per hundred thousand inhabitants","121.36",""
"Nurses","2008","Italy","Per hundred thousand inhabitants","16.87",""
"Nurses","2008","Cyprus","Per hundred thousand inhabitants","29.00",""
"Nurses","2008","Latvia","Per hundred thousand inhabitants","20.74","b"
"Nurses","2008","Lithuania","Per hundred thousand inhabitants","20.49",""
"Nurses","2008","Luxembourg","Per hundred thousand inhabitants","16.58",""
"Nurses","2008","Hungary","Per hundred thousand inhabitants","31.46",""
"Nurses","2008","Malta","Per hundred thousand inhabitants","16.51",""
"Nurses","2008","Netherlands","Per hundred thousand inhabitants","37.56",""
"Nurses","2008","Austria","Per hundred thousand inhabitants","58.65",""
"Nurses","2008","Poland","Per hundred thousand inhabitants","24.10",""
"Nurses","2008","Portugal","Per hundred thousand inhabitants","33.62",""
"Nurses","2008","Romania","Per hundred thousand inhabitants","53.41",""
"Nurses","2008","Slovenia","Per hundred thousand inhabitants","84.65",""
"Nurses","2008","Slovakia","Per hundred thousand inhabitants","50.18",""
"Nurses","2008","Finland","Per hundred thousand inhabitants","56.10",""
"Nurses","2008","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2008","United Kingdom","Per hundred thousand inhabitants","32.39","e"
"Nurses","2008","Iceland","Per hundred thousand inhabitants","103.02",""
"Nurses","2008","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2008","Norway","Per hundred thousand inhabitants","68.83",""
"Nurses","2008","Switzerland","Per hundred thousand inhabitants","67.00",""
"Nurses","2008","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants","12.26",""
"Nurses","2008","Albania","Per hundred thousand inhabitants","40.98",""
"Nurses","2008","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2008","Turkey","Per hundred thousand inhabitants","5.68",""
"Nurses","2009","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2009","Belgium","Per hundred thousand inhabitants","37.25",""
"Nurses","2009","Bulgaria","Per hundred thousand inhabitants","4.93",""
"Nurses","2009","Czechia","Per hundred thousand inhabitants","13.89",""
"Nurses","2009","Denmark","Per hundred thousand inhabitants","83.23",""
"Nurses","2009","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","45.14",""
"Nurses","2009","Estonia","Per hundred thousand inhabitants","32.31",""
"Nurses","2009","Ireland","Per hundred thousand inhabitants","32.29",""
"Nurses","2009","Greece","Per hundred thousand inhabitants","25.37",""
"Nurses","2009","Spain","Per hundred thousand inhabitants","20.63",""
"Nurses","2009","France","Per hundred thousand inhabitants","34.30",""
"Nurses","2009","Croatia","Per hundred thousand inhabitants","124.03",""
"Nurses","2009","Italy","Per hundred thousand inhabitants","17.98",""
"Nurses","2009","Cyprus","Per hundred thousand inhabitants","23.39",""
"Nurses","2009","Latvia","Per hundred thousand inhabitants","18.98",""
"Nurses","2009","Lithuania","Per hundred thousand inhabitants","18.87",""
"Nurses","2009","Luxembourg","Per hundred thousand inhabitants","17.88",""
"Nurses","2009","Hungary","Per hundred thousand inhabitants","33.61",""
"Nurses","2009","Malta","Per hundred thousand inhabitants","12.32",""
"Nurses","2009","Netherlands","Per hundred thousand inhabitants","38.24",""
"Nurses","2009","Austria","Per hundred thousand inhabitants","47.89","b"
"Nurses","2009","Poland","Per hundred thousand inhabitants","22.09",""
"Nurses","2009","Portugal","Per hundred thousand inhabitants","35.66",""
"Nurses","2009","Romania","Per hundred thousand inhabitants","57.67",""
"Nurses","2009","Slovenia","Per hundred thousand inhabitants","80.45",""
"Nurses","2009","Slovakia","Per hundred thousand inhabitants","56.49",""
"Nurses","2009","Finland","Per hundred thousand inhabitants","57.62",""
"Nurses","2009","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2009","United Kingdom","Per hundred thousand inhabitants","29.63","e"
"Nurses","2009","Iceland","Per hundred thousand inhabitants","64.68",""
"Nurses","2009","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2009","Norway","Per hundred thousand inhabitants","72.23",""
"Nurses","2009","Switzerland","Per hundred thousand inhabitants","74.10","b"
"Nurses","2009","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants","11.12",""
"Nurses","2009","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2009","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2009","Turkey","Per hundred thousand inhabitants","5.95",""
"Nurses","2010","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2010","Belgium","Per hundred thousand inhabitants","41.59",""
"Nurses","2010","Bulgaria","Per hundred thousand inhabitants","4.02",""
"Nurses","2010","Czechia","Per hundred thousand inhabitants","12.22",""
"Nurses","2010","Denmark","Per hundred thousand inhabitants","93.99",""
"Nurses","2010","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","45.07",""
"Nurses","2010","Estonia","Per hundred thousand inhabitants","28.28",""
"Nurses","2010","Ireland","Per hundred thousand inhabitants","36.31",""
"Nurses","2010","Greece","Per hundred thousand inhabitants","23.07",""
"Nurses","2010","Spain","Per hundred thousand inhabitants","21.92",""
"Nurses","2010","France","Per hundred thousand inhabitants","34.42",""
"Nurses","2010","Croatia","Per hundred thousand inhabitants","119.10",""
"Nurses","2010","Italy","Per hundred thousand inhabitants","16.16",""
"Nurses","2010","Cyprus","Per hundred thousand inhabitants","33.40",""
"Nurses","2010","Latvia","Per hundred thousand inhabitants","37.29","b"
"Nurses","2010","Lithuania","Per hundred thousand inhabitants","18.21",""
"Nurses","2010","Luxembourg","Per hundred thousand inhabitants","19.92",""
"Nurses","2010","Hungary","Per hundred thousand inhabitants","28.63",""
"Nurses","2010","Malta","Per hundred thousand inhabitants","11.56",""
"Nurses","2010","Netherlands","Per hundred thousand inhabitants","39.23",""
"Nurses","2010","Austria","Per hundred thousand inhabitants","56.06",""
"Nurses","2010","Poland","Per hundred thousand inhabitants","25.17",""
"Nurses","2010","Portugal","Per hundred thousand inhabitants","34.95",""
"Nurses","2010","Romania","Per hundred thousand inhabitants","60.53",""
"Nurses","2010","Slovenia","Per hundred thousand inhabitants","81.28",""
"Nurses","2010","Slovakia","Per hundred thousand inhabitants","58.55",""
"Nurses","2010","Finland","Per hundred thousand inhabitants","62.80",""
"Nurses","2010","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2010","United Kingdom","Per hundred thousand inhabitants","27.76","e"
"Nurses","2010","Iceland","Per hundred thousand inhabitants","77.98",""
"Nurses","2010","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2010","Norway","Per hundred thousand inhabitants","66.68",""
"Nurses","2010","Switzerland","Per hundred thousand inhabitants","76.43",""
"Nurses","2010","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants","9.88",""
"Nurses","2010","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2010","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2010","Turkey","Per hundred thousand inhabitants","15.86",""
"Nurses","2011","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2011","Belgium","Per hundred thousand inhabitants","37.47",""
"Nurses","2011","Bulgaria","Per hundred thousand inhabitants","3.89",""
"Nurses","2011","Czechia","Per hundred thousand inhabitants","17.36",""
"Nurses","2011","Denmark","Per hundred thousand inhabitants","96.00",""
"Nurses","2011","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","45.18",""
"Nurses","2011","Estonia","Per hundred thousand inhabitants","28.88",""
"Nurses","2011","Ireland","Per hundred thousand inhabitants","37.58",""
"Nurses","2011","Greece","Per hundred thousand inhabitants","23.53",""
"Nurses","2011","Spain","Per hundred thousand inhabitants","25.24",""
"Nurses","2011","France","Per hundred thousand inhabitants","35.47",""
"Nurses","2011","Croatia","Per hundred thousand inhabitants","89.35",""
"Nurses","2011","Italy","Per hundred thousand inhabitants","18.76",""
"Nurses","2011","Cyprus","Per hundred thousand inhabitants","27.74",""
"Nurses","2011","Latvia","Per hundred thousand inhabitants","79.97",""
"Nurses","2011","Lithuania","Per hundred thousand inhabitants","18.94",""
"Nurses","2011","Luxembourg","Per hundred thousand inhabitants","25.08",""
"Nurses","2011","Hungary","Per hundred thousand inhabitants","25.51",""
"Nurses","2011","Malta","Per hundred thousand inhabitants","22.56",""
"Nurses","2011","Netherlands","Per hundred thousand inhabitants","37.93",""
"Nurses","2011","Austria","Per hundred thousand inhabitants","58.17",""
"Nurses","2011","Poland","Per hundred thousand inhabitants","44.95",""
"Nurses","2011","Portugal","Per hundred thousand inhabitants","32.12",""
"Nurses","2011","Romania","Per hundred thousand inhabitants","78.23",""
"Nurses","2011","Slovenia","Per hundred thousand inhabitants","81.79",""
"Nurses","2011","Slovakia","Per hundred thousand inhabitants","58.52",""
"Nurses","2011","Finland","Per hundred thousand inhabitants","63.66",""
"Nurses","2011","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2011","United Kingdom","Per hundred thousand inhabitants","27.42","e"
"Nurses","2011","Iceland","Per hundred thousand inhabitants","65.20",""
"Nurses","2011","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2011","Norway","Per hundred thousand inhabitants","67.57",""
"Nurses","2011","Switzerland","Per hundred thousand inhabitants","78.11",""
"Nurses","2011","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants",":",""
"Nurses","2011","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2011","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2011","Turkey","Per hundred thousand inhabitants","18.92",""
"Nurses","2012","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2012","Belgium","Per hundred thousand inhabitants","42.55",""
"Nurses","2012","Bulgaria","Per hundred thousand inhabitants","3.91",""
"Nurses","2012","Czechia","Per hundred thousand inhabitants","17.22",""
"Nurses","2012","Denmark","Per hundred thousand inhabitants","92.41",""
"Nurses","2012","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","51.15",""
"Nurses","2012","Estonia","Per hundred thousand inhabitants","34.40",""
"Nurses","2012","Ireland","Per hundred thousand inhabitants","33.09",""
"Nurses","2012","Greece","Per hundred thousand inhabitants","24.24",""
"Nurses","2012","Spain","Per hundred thousand inhabitants","17.52",""
"Nurses","2012","France","Per hundred thousand inhabitants","40.43",""
"Nurses","2012","Croatia","Per hundred thousand inhabitants","90.00",""
"Nurses","2012","Italy","Per hundred thousand inhabitants","20.41",""
"Nurses","2012","Cyprus","Per hundred thousand inhabitants","33.91",""
"Nurses","2012","Latvia","Per hundred thousand inhabitants","29.10",""
"Nurses","2012","Lithuania","Per hundred thousand inhabitants","15.86",""
"Nurses","2012","Luxembourg","Per hundred thousand inhabitants","24.48",""
"Nurses","2012","Hungary","Per hundred thousand inhabitants","26.17",""
"Nurses","2012","Malta","Per hundred thousand inhabitants","50.06",""
"Nurses","2012","Netherlands","Per hundred thousand inhabitants","37.09",""
"Nurses","2012","Austria","Per hundred thousand inhabitants","55.72",""
"Nurses","2012","Poland","Per hundred thousand inhabitants","32.56",""
"Nurses","2012","Portugal","Per hundred thousand inhabitants","28.58",""
"Nurses","2012","Romania","Per hundred thousand inhabitants","93.94",""
"Nurses","2012","Slovenia","Per hundred thousand inhabitants","78.46",""
"Nurses","2012","Slovakia","Per hundred thousand inhabitants","63.43",""
"Nurses","2012","Finland","Per hundred thousand inhabitants","66.38",""
"Nurses","2012","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2012","United Kingdom","Per hundred thousand inhabitants","29.88","e"
"Nurses","2012","Iceland","Per hundred thousand inhabitants","69.84",""
"Nurses","2012","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2012","Norway","Per hundred thousand inhabitants","70.18",""
"Nurses","2012","Switzerland","Per hundred thousand inhabitants","71.27",""
"Nurses","2012","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants",":",""
"Nurses","2012","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2012","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2012","Turkey","Per hundred thousand inhabitants","19.77",""
"Nurses","2013","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2013","Belgium","Per hundred thousand inhabitants","47.44",""
"Nurses","2013","Bulgaria","Per hundred thousand inhabitants","4.23",""
"Nurses","2013","Czechia","Per hundred thousand inhabitants","14.88",""
"Nurses","2013","Denmark","Per hundred thousand inhabitants","101.30",""
"Nurses","2013","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","54.44",""
"Nurses","2013","Estonia","Per hundred thousand inhabitants","35.43",""
"Nurses","2013","Ireland","Per hundred thousand inhabitants","33.23",""
"Nurses","2013","Greece","Per hundred thousand inhabitants","23.79",""
"Nurses","2013","Spain","Per hundred thousand inhabitants","18.84",""
"Nurses","2013","France","Per hundred thousand inhabitants","38.97",""
"Nurses","2013","Croatia","Per hundred thousand inhabitants","49.67",""
"Nurses","2013","Italy","Per hundred thousand inhabitants","21.71",""
"Nurses","2013","Cyprus","Per hundred thousand inhabitants","39.33",""
"Nurses","2013","Latvia","Per hundred thousand inhabitants","92.66",""
"Nurses","2013","Lithuania","Per hundred thousand inhabitants","16.97",""
"Nurses","2013","Luxembourg","Per hundred thousand inhabitants","11.23",""
"Nurses","2013","Hungary","Per hundred thousand inhabitants","34.00",""
"Nurses","2013","Malta","Per hundred thousand inhabitants","34.01",""
"Nurses","2013","Netherlands","Per hundred thousand inhabitants","37.69",""
